# seed = 5, gamma = 0.0, beta = 0.0, dee = 1.0, dcc = 25.0, dec = 1000.0, dsCnd = 50.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 8.21 0.03 376 8.21 0.03 15873 1462.16 1.05 15873 1462.16 1.05 370 23.13 0.13 370 23.13 0.13 310 0 0 310 0 0 18.9 21.0 19.28 0.65
1800.0 356 8.94 0.36 732 17.16 0.36 16159 169025.06 20.35 32032 170487.21 20.35 352 3278.98 20.35 722 3302.11 20.35 310 0 0 620 0 0 18.9 18.9 18.9 0.0
2700.0 310 8.08 0.03 1042 25.23 0.36 15812 1510.2 1.05 47844 171997.41 20.35 310 23.96 0.13 1032 3326.07 20.35 310 0 0 930 0 0 17.8 18.9 18.36 0.04
3600.0 310 8.08 0.03 1352 33.31 0.36 15814 1512.22 1.05 63658 173509.64 20.35 310 23.95 0.13 1342 3350.03 20.35 310 0 0 1240 0 0 17.7 18.9 18.24 0.05
4500.0 376 8.22 0.03 1728 41.53 0.36 15869 1507.21 1.05 79527 175016.85 20.35 370 24.11 0.13 1712 3374.14 20.35 310 0 0 1550 0 0 17.6 18.7 18.23 0.05
5400.0 356 8.95 0.36 2084 50.48 0.36 16193 7848.02 20.44 95720 182864.86 20.44 352 44.57 20.44 2064 3418.71 20.44 310 0 0 1860 0 0 17.6 18.7 18.23 0.05
6300.0 310 8.08 0.03 2394 58.56 0.36 15881 1527.6 1.05 111601 184392.46 20.44 310 24.34 0.13 2374 3443.05 20.44 310 0 0 2170 0 0 17.6 18.7 18.24 0.05
7200.0 310 8.08 0.03 2704 66.64 0.36 15880 1526.46 1.05 127481 185918.92 20.44 310 24.33 0.13 2684 3467.38 20.44 310 0 0 2480 0 0 17.6 18.7 18.26 0.04
8100.0 376 8.23 0.03 3080 74.87 0.36 15939 1531.65 1.05 143420 187450.57 20.44 370 24.61 0.13 3054 3491.98 20.44 310 0 0 2790 0 0 17.6 18.7 18.26 0.04
9000.0 356 8.95 0.36 3436 83.82 0.36 16219 7843.35 20.43 159639 195293.92 20.44 352 44.64 20.43 3406 3536.63 20.44 310 0 0 3100 0 0 17.6 18.7 18.26 0.04
9900.0 310 8.08 0.03 3746 91.9 0.36 15855 1503.64 1.05 175494 196797.56 20.44 310 24.12 0.13 3716 3560.74 20.44 310 0 0 3410 0 0 17.6 18.7 18.24 0.04
10800.0 310 8.08 0.03 4056 99.98 0.36 15869 1518.34 1.05 191363 198315.9 20.44 310 24.11 0.13 4026 3584.85 20.44 310 0 0 3720 0 0 17.6 18.7 18.15 0.05
11700.0 376 8.22 0.03 4432 108.2 0.36 15929 1524.49 1.05 207292 199840.39 20.44 370 24.39 0.13 4396 3609.24 20.44 310 0 0 4030 0 0 17.6 18.7 18.15 0.05
12600.0 354 8.86 0.36 4786 117.06 0.36 15892 1506.37 1.05 223184 201346.76 20.44 350 24.33 0.13 4746 3633.57 20.44 310 0 0 4340 0 0 17.6 18.7 18.15 0.05
13500.0 310 8.08 0.03 5096 125.14 0.36 15825 1477.95 1.05 239009 202824.71 20.44 310 24.23 0.13 5056 3657.8 20.44 310 0 0 4650 0 0 17.6 18.7 18.14 0.04
14400.0 310 8.08 0.03 5406 133.22 0.36 15826 1478.98 1.05 254835 204303.69 20.44 310 24.23 0.13 5366 3682.03 20.44 310 0 0 4960 0 0 17.6 18.7 18.13 0.05
15300.0 376 8.22 0.03 5782 141.44 0.36 15884 1483.03 1.05 270719 205786.72 20.44 370 24.5 0.13 5736 3706.53 20.44 310 0 0 5270 0 0 17.6 18.7 18.13 0.04
16200.0 354 8.86 0.36 6136 150.3 0.36 15858 1469.79 1.05 286577 207256.51 20.44 350 24.31 0.13 6086 3730.84 20.44 310 0 0 5580 0 0 17.6 18.7 18.13 0.04
17100.0 310 8.08 0.03 6446 158.38 0.36 15819 1461.83 1.05 302396 208718.34 20.44 310 24.04 0.13 6396 3754.89 20.44 310 0 0 5890 0 0 17.6 18.7 18.11 0.04
18000.0 310 8.08 0.03 6756 166.46 0.36 15823 1465.98 1.05 318219 210184.33 20.44 310 24.04 0.13 6706 3778.92 20.44 310 0 0 6200 0 0 17.6 18.7 18.1 0.04
18900.0 376 8.22 0.03 7132 174.68 0.36 15883 1472.16 1.05 334102 211656.49 20.44 370 24.31 0.13 7076 3803.24 20.44 310 0 0 6510 0 0 17.6 18.6 18.1 0.04
19800.0 354 8.86 0.36 7486 183.54 0.36 15859 1461.99 1.05 349961 213118.48 20.44 350 24.14 0.13 7426 3827.38 20.44 310 0 0 6820 0 0 17.6 18.6 18.1 0.04
20700.0 310 8.08 0.03 7796 191.62 0.36 15818 1466.23 1.05 365779 214584.7 20.44 310 24.15 0.13 7736 3851.53 20.44 310 0 0 7130 0 0 17.6 18.6 18.08 0.03
21600.0 310 8.08 0.03 8106 199.7 0.36 15823 1471.5 1.05 381602 216056.2 20.44 310 24.15 0.13 8046 3875.67 20.44 310 0 0 7440 0 0 17.6 18.6 18.07 0.03
22500.0 376 8.22 0.03 8482 207.92 0.36 15881 1475.51 1.05 397483 217531.71 20.44 370 24.42 0.13 8416 3900.09 20.44 310 0 0 7750 0 0 17.6 18.6 18.07 0.03
23400.0 354 8.86 0.36 8836 216.78 0.36 15854 1466.75 1.05 413337 218998.47 20.44 350 24.34 0.13 8766 3924.43 20.44 310 0 0 8060 0 0 17.6 18.6 18.07 0.03
24300.0 310 8.08 0.03 9146 224.86 0.36 15809 1465.03 1.05 429146 220463.5 20.44 310 24.31 0.13 9076 3948.75 20.44 310 0 0 8370 0 0 17.6 18.6 18.05 0.03
25200.0 310 8.08 0.03 9456 232.94 0.36 15815 1471.35 1.05 444961 221934.85 20.44 310 24.31 0.13 9386 3973.06 20.44 310 0 0 8680 0 0 17.5 18.6 18.04 0.03
26100.0 376 8.23 0.03 9832 241.17 0.36 15873 1475.37 1.05 460834 223410.22 20.44 370 24.59 0.13 9756 3997.64 20.44 310 0 0 8990 0 0 17.5 18.6 18.04 0.03
27000.0 354 8.86 0.36 10186 250.03 0.36 15849 1465.15 1.05 476683 224875.37 20.44 350 24.41 0.13 10106 4022.05 20.44 310 0 0 9300 0 0 17.5 18.6 18.03 0.03
27900.0 310 8.08 0.03 10496 258.11 0.36 15816 1467.21 1.05 492499 226342.58 20.44 310 24.21 0.13 10416 4046.26 20.44 310 0 0 9610 0 0 17.5 18.6 18.0 0.03
28800.0 310 8.08 0.03 10806 266.19 0.36 15821 1472.45 1.05 508320 227815.03 20.44 310 24.21 0.13 10726 4070.47 20.44 310 0 0 9920 0 0 17.5 18.6 17.99 0.03
29700.0 376 8.22 0.03 11182 274.41 0.36 15875 1472.29 1.05 524195 229287.32 20.44 370 24.48 0.13 11096 4094.95 20.44 310 0 0 10230 0 0 17.5 18.6 17.99 0.03
30600.0 354 8.86 0.36 11536 283.27 0.36 15842 1452.6 1.05 540037 230739.93 20.44 350 24.31 0.13 11446 4119.26 20.44 310 0 0 10540 0 0 17.5 18.6 17.99 0.03
31500.0 310 8.08 0.03 11846 291.35 0.36 15806 1461.89 1.05 555843 232201.81 20.44 310 24.31 0.13 11756 4143.57 20.44 310 0 0 10850 0 0 17.5 18.6 17.97 0.03
32400.0 310 8.08 0.03 12156 299.43 0.36 15813 1469.25 1.05 571656 233671.06 20.44 310 24.31 0.13 12066 4167.88 20.44 310 0 0 11160 0 0 17.4 18.6 17.95 0.03
33300.0 376 8.23 0.03 12532 307.66 0.36 15870 1472.22 1.05 587526 235143.28 20.44 370 24.59 0.13 12436 4192.47 20.44 310 0 0 11470 0 0 17.4 18.5 17.95 0.03
34200.0 354 8.86 0.36 12886 316.52 0.36 15840 1455.7 1.05 603366 236598.98 20.44 350 24.41 0.13 12786 4216.88 20.44 310 0 0 11780 0 0 17.4 18.5 17.95 0.03
